//**************************************************************************************************************
//File Type: Amalfi PA Test Measurment Data Log File
//Log File Format Version: 1
//Test Type:Auto Script
//Serial Number: xAM7801-TA5-T-U-CG-SN005S
//Part Number (Chip ID): Unknown
//Chip Model: Chiarlo TxM 7801
//DUT Test GUI Version Number: Rev. A1.00.293
//FPGA Version Number: 21
//PICC Version Number: 13
//Station Number: 2
//Test Date & Time: 02-21-2010 19:1:55
//Temperature Soak Time (in secs): Test @ Ambient
//Script File Name: l:\Lab & Testing\XS\TXM\Spec Test\AM7801\AM7801_TA5_Reg1_X3_Spurs_ATR2_HPath.txt
//ATR Correlation Log File Not Found.
//Comment:
//**************************************************************************************************************
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	VRamp Search Directory	VRamp Search Start(Volt)	VRamp Search Stop(Volt)	TRP Target Power(dBm)	Waveform File Name	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.04	0.0	0.0	-7.14	1850.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:19:45	No comments(this is a filler only).
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.04	0.0	0.0	-7.14	1850.0	3.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.196664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:20:01	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	10	7156.14	-45.513	-46.0	1	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.04	0.0	0.0	-7.14	1850.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.192272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:20:17	No comments(this is a filler only).
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.04	0.0	0.0	-7.14	1850.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:20:34	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	10	7713.727	-45.885	-46.0	1	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.04	0.0	0.0	-7.14	1850.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.194376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:20:50	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	10	7030.233	-44.786	-46.0	1	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.04	0.0	0.0	-7.14	1850.0	3.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.189387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:21:06	No comments(this is a filler only).
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.04	0.0	0.0	-7.14	1850.0	4.5	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.199628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:21:22	No comments(this is a filler only).
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.04	0.0	0.0	-7.14	1850.0	3.5	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.193742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:21:38	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	1	10	7389.967	-45.733	-46.0	1	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.04	0.0	0.0	-7.14	1850.0	3.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:21:54	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	10	7605.807	-45.741	-46.0	1	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.11	1880.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:22:12	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	10	8001.514	-45.715	-46.0	1	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.11	1880.0	3.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.195587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:22:27	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	10	6814.393	-45.868	-46.0	1	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.11	1880.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.192226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:22:43	No comments(this is a filler only).
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.11	1880.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.200619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:23:00	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	10	7623.794	-44.437	-46.0	1	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.11	1880.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.194583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:23:16	No comments(this is a filler only).
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.11	1880.0	3.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.191825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:23:32	No comments(this is a filler only).
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.11	1880.0	4.5	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.199563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:23:49	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	1	10	7551.847	-45.433	-46.0	1	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.11	1880.0	3.5	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.194324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:24:05	No comments(this is a filler only).
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.11	1880.0	3.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.191378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:24:20	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	10	7695.74	-45.452	-46.0	1	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.15	1910.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:24:38	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	4	1910.067	5.437	-46.0	0	-36	 	 	 	 	 	 
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	2	10	7102.18	-45.124	-46.0	1	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.15	1910.0	3.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:24:54	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	4	1910.067	5.135	-46.0	0	-36	 	 	 	 	 	 
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	2	10	7659.767	-45.904	-46.0	1	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.15	1910.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:25:10	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	4	1910.067	4.805	-46.0	0	-36	 	 	 	 	 	 
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	2	10	12246.37	-45.777	-46.0	1	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.15	1910.0	4.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.200684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:25:27	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	4	1910.067	5.728	-46.0	0	-36	 	 	 	 	 	 
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	2	10	7641.78	-45.095	-46.0	1	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.15	1910.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.196568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:25:43	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	4	1910.067	5.132	-46.0	0	-36	 	 	 	 	 	 
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	2	10	7821.647	-45.918	-46.0	1	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.15	1910.0	3.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.191643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:25:58	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	4	1910.067	4.711	-46.0	0	-36	 	 	 	 	 	 
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	2	10	8613.062	-45.73	-46.0	1	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.15	1910.0	4.5	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.200844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:26:15	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	4	1910.067	5.486	-46.0	0	-36	 	 	 	 	 	 
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	2	10	7875.608	-45.559	-46.0	1	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.15	1910.0	3.5	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.195618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:26:31	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	4	1910.067	4.976	-46.0	0	-36	 	 	 	 	 	 
15	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.09	0.0	0.0	-7.15	1910.0	3.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.191643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.440v_ramp.txt	02-21-2010	20:26:47	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	4	1910.067	4.892	-46.0	0	-36	 	 	 	 	 	 
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	2	10	7821.647	-44.559	-46.0	1	-36	 	 	 	 	 	 
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	VRamp Search Directory	VRamp Search Start(Volt)	VRamp Search Stop(Volt)	TRP Target Power(dBm)	Waveform File Name	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Is Spur Harmonics (-99 = no)	Spur Number	Range Table of Spur	Frequency of Spur (MHz)	Amplitude of Spur (dBm)	Absolute Limit (dBm)	Pass/Fail(1|0)	Spur Pass Threshold (dBm)	Vbat_I(Amp)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
16	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	Null	0.94	1.22	33.4	GSM_WFM1.wfm	H3B	LBIn	-23.04	0.0	0.0	-7.14	1850.0	4.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	0	ffff	0.0	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloV3_9Nov09\HB_pwrsel00\r.0.310v_ramp.txt	02-21-2010	20:27:09	No comments(this is a filler only).
//Spurious Data					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	10	7839.634	-45.442	-46.0	1	-36	 	 	 	 	 	 
